2025-08-11 02:29:29 |     INFO | structformer_training | setup_logging:107 | ✅ Logging setup complete. Logs: logs/structformer_run/training.log
2025-08-11 03:03:56 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized custom_hook: e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
2025-08-11 03:03:56 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing custom_hook: a0d4ce79b2e02c7883bad485f31cec6afd725221b812a75e458762e697190af6
2025-08-11 03:03:56 |    DEBUG | jax._src.compilation_cache | get_executable_and_time:217 | get_executable_and_time: cache is disabled/not initialized
2025-08-11 03:03:56 |    DEBUG | jax._src.compiler | log_persistent_cache_miss:111 | PERSISTENT COMPILATION CACHE MISS for 'jit_multiply' with key 'jit_multiply-a0d4ce79b2e02c7883bad485f31cec6afd725221b812a75e458762e697190af6'
2025-08-11 03:03:56 |    DEBUG | jax._src.compiler | _cache_write:839 | Not writing persistent cache entry for 'jit_multiply' because it took < 1.00 seconds to compile (0.02s)
2025-08-11 03:03:56 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished XLA compilation of jit(multiply) in 0.020906448 sec
2025-08-11 03:03:56 |    DEBUG | jax._src.interpreters.pxla | _cached_lowering_to_hlo:1865 | Compiling multiply with global shapes and types [ShapedArray(float32[1,128,256]), ShapedArray(float32[1,128,256])]. Argument mapping: (UnspecifiedValue, UnspecifiedValue).
2025-08-11 03:03:56 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished jaxpr to MLIR module conversion jit(multiply) in 0.001834393 sec
2025-08-11 03:03:56 |    DEBUG | jax._src.compiler | get_compile_options:170 | get_compile_options: num_replicas=1 num_partitions=1 device_assignment=[[CudaDevice(id=0)]]
2025-08-11 03:03:56 |    DEBUG | jax._src.compiler | get_compile_options:252 | get_compile_options XLA-AutoFDO profile: using XLA-AutoFDO profile version -1
2025-08-11 03:03:56 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized computation: 52d6d14d28acb8675ff4b51232311362615e38c737999e478ed45511119829a0
2025-08-11 03:03:56 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing computation: 52d6d14d28acb8675ff4b51232311362615e38c737999e478ed45511119829a0
2025-08-11 03:03:56 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized jax_lib version: 276ac86581d06a6a2089de6284a136fe303d490a711d879f275cc9a55f1cd807
2025-08-11 03:03:56 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing jax_lib version: 46a207a81cb0c26fe087250170a45fc78efc371854777b5213cd73488e45a4ff
2025-08-11 03:03:56 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized backend version: 965fea884eee98107b4cc08267fc24f6eec1bf25ce3878163cbf5d7ca546bfe8
2025-08-11 03:03:56 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing backend version: f7c718821f34c88c31bad0070e8849e7c2fd0150428b84b7f499018834aebe0a
2025-08-11 03:03:56 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized XLA flags: e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
2025-08-11 03:03:56 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing XLA flags: f7c718821f34c88c31bad0070e8849e7c2fd0150428b84b7f499018834aebe0a
2025-08-11 03:03:56 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized compile_options: db5568d3f56ba09303aae50e9314169ac763aa31bc20b3410603aba6c2281c58
2025-08-11 03:03:56 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing compile_options: a03ce114f7d095fa1c4eb67ee5d374f7faad4dcc202175821e9e0d1d5419b801
2025-08-11 03:03:56 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized accelerator_config: adf3a3c29eb7d20696fe2ec132130cb73467dd6a1d583cffe2cea2a15821ffb7
2025-08-11 03:03:56 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing accelerator_config: 48ebb1fb720f0f2e99b3a824c85c7734267aba2f12b2b2a75b163001c543c0e6
2025-08-11 03:03:56 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized compression: 0ea55c28f8014d8886b6248fe3da5d588f55c0823847a6b4579f1131b051b5e2
2025-08-11 03:03:56 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing compression: 532eb7ce340e5a0ce8ffa57a6746a39602f4dd1b473b5f0ac5c67026087903f2
2025-08-11 03:03:56 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized custom_hook: e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
2025-08-11 03:03:56 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing custom_hook: 532eb7ce340e5a0ce8ffa57a6746a39602f4dd1b473b5f0ac5c67026087903f2
2025-08-11 03:03:56 |    DEBUG | jax._src.compilation_cache | get_executable_and_time:217 | get_executable_and_time: cache is disabled/not initialized
2025-08-11 03:03:56 |    DEBUG | jax._src.compiler | log_persistent_cache_miss:111 | PERSISTENT COMPILATION CACHE MISS for 'jit_multiply' with key 'jit_multiply-532eb7ce340e5a0ce8ffa57a6746a39602f4dd1b473b5f0ac5c67026087903f2'
2025-08-11 03:03:57 |    DEBUG | jax._src.compiler | _cache_write:839 | Not writing persistent cache entry for 'jit_multiply' because it took < 1.00 seconds to compile (0.02s)
2025-08-11 03:03:57 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished XLA compilation of jit(multiply) in 0.029319286 sec
2025-08-11 03:03:57 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming subtract for pjit in 0.000190020 sec
2025-08-11 03:03:57 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming multiply for pjit in 0.000190258 sec
2025-08-11 03:03:57 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming add for pjit in 0.000169754 sec
2025-08-11 03:03:57 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming _uniform for pjit in 0.002507210 sec
2025-08-11 03:03:57 |    DEBUG | jax._src.interpreters.pxla | _cached_lowering_to_hlo:1865 | Compiling _uniform with global shapes and types [ShapedArray(key<fry>[]), ShapedArray(int32[], weak_type=True), ShapedArray(float32[], weak_type=True)]. Argument mapping: (UnspecifiedValue, UnspecifiedValue, UnspecifiedValue).
2025-08-11 03:03:57 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming bitwise_xor for pjit in 0.000262976 sec
2025-08-11 03:03:57 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming add for pjit in 0.000175238 sec
2025-08-11 03:03:57 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming add for pjit in 0.000176668 sec
2025-08-11 03:03:57 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming bitwise_or for pjit in 0.000156879 sec
2025-08-11 03:03:57 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished jaxpr to MLIR module conversion jit(_uniform) in 0.017681599 sec
2025-08-11 03:03:57 |    DEBUG | jax._src.compiler | get_compile_options:170 | get_compile_options: num_replicas=1 num_partitions=1 device_assignment=[[CudaDevice(id=0)]]
2025-08-11 03:03:57 |    DEBUG | jax._src.compiler | get_compile_options:252 | get_compile_options XLA-AutoFDO profile: using XLA-AutoFDO profile version -1
2025-08-11 03:03:57 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized computation: ee1625a3cdeb4bd02a0d4165eda119d8e4769ab334e91b1eb4199e3f2b7c7de9
2025-08-11 03:03:57 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing computation: ee1625a3cdeb4bd02a0d4165eda119d8e4769ab334e91b1eb4199e3f2b7c7de9
2025-08-11 03:03:57 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized jax_lib version: 276ac86581d06a6a2089de6284a136fe303d490a711d879f275cc9a55f1cd807
2025-08-11 03:03:57 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing jax_lib version: 59ce36095951a939b9b1720eb8df5ff07015f1b4dc89c34373151d83351f88ba
2025-08-11 03:03:57 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized backend version: 965fea884eee98107b4cc08267fc24f6eec1bf25ce3878163cbf5d7ca546bfe8
2025-08-11 03:03:57 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing backend version: 2cc2aab516c2ca3e47073a6b95aeb95060bd90e189586963d78c9411aaac2ad5
2025-08-11 03:03:57 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized XLA flags: e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
2025-08-11 03:03:57 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing XLA flags: 2cc2aab516c2ca3e47073a6b95aeb95060bd90e189586963d78c9411aaac2ad5
2025-08-11 03:03:57 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized compile_options: 4db6c3c9dbfad051007e0d0918a41beb7b6bca5cfed41f7a8223ed859c5945b4
2025-08-11 03:03:57 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing compile_options: 07b36b6ee2c0d7f1c5a8fe987f05af4e7b1ac5ae1f8bd912ccd4d36da41bca6c
2025-08-11 03:03:57 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized accelerator_config: adf3a3c29eb7d20696fe2ec132130cb73467dd6a1d583cffe2cea2a15821ffb7
2025-08-11 03:03:57 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing accelerator_config: 3afe6b18608fe7f4298b8f04764b9ed762a390739a81486b605dcc7979930cff
2025-08-11 03:03:57 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized compression: 0ea55c28f8014d8886b6248fe3da5d588f55c0823847a6b4579f1131b051b5e2
2025-08-11 03:03:57 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing compression: 46241dd66923db388a34d8ff11ce9bdeee2e366fda0bbba178a7ebc8bb626306
2025-08-11 03:03:57 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized custom_hook: e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
2025-08-11 03:03:57 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing custom_hook: 46241dd66923db388a34d8ff11ce9bdeee2e366fda0bbba178a7ebc8bb626306
2025-08-11 03:03:57 |    DEBUG | jax._src.compilation_cache | get_executable_and_time:217 | get_executable_and_time: cache is disabled/not initialized
2025-08-11 03:03:57 |    DEBUG | jax._src.compiler | log_persistent_cache_miss:111 | PERSISTENT COMPILATION CACHE MISS for 'jit__uniform' with key 'jit__uniform-46241dd66923db388a34d8ff11ce9bdeee2e366fda0bbba178a7ebc8bb626306'
2025-08-11 03:03:57 |    DEBUG | jax._src.compiler | _cache_write:839 | Not writing persistent cache entry for 'jit__uniform' because it took < 1.00 seconds to compile (0.08s)
2025-08-11 03:03:57 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished XLA compilation of jit(_uniform) in 0.085255623 sec
2025-08-11 03:03:57 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming multiply for pjit in 0.000245571 sec
2025-08-11 03:03:57 |    DEBUG | jax._src.interpreters.pxla | _cached_lowering_to_hlo:1865 | Compiling multiply with global shapes and types [ShapedArray(float32[256,1024]), ShapedArray(float32[])]. Argument mapping: (UnspecifiedValue, UnspecifiedValue).
2025-08-11 03:03:57 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished jaxpr to MLIR module conversion jit(multiply) in 0.001952887 sec
2025-08-11 03:03:57 |    DEBUG | jax._src.compiler | get_compile_options:170 | get_compile_options: num_replicas=1 num_partitions=1 device_assignment=[[CudaDevice(id=0)]]
2025-08-11 03:03:57 |    DEBUG | jax._src.compiler | get_compile_options:252 | get_compile_options XLA-AutoFDO profile: using XLA-AutoFDO profile version -1
2025-08-11 03:03:57 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized computation: f39dbc1b7ba9739d70f44d92bfae464569c8d1fb789e43806b125abfcdbeae6a
2025-08-11 03:03:57 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing computation: f39dbc1b7ba9739d70f44d92bfae464569c8d1fb789e43806b125abfcdbeae6a
2025-08-11 03:03:57 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized jax_lib version: 276ac86581d06a6a2089de6284a136fe303d490a711d879f275cc9a55f1cd807
2025-08-11 03:03:57 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing jax_lib version: f9309faa2438421a419a96a7c07b89df97243f48574b2dfaad8bba800504fd10
2025-08-11 03:03:57 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized backend version: 965fea884eee98107b4cc08267fc24f6eec1bf25ce3878163cbf5d7ca546bfe8
2025-08-11 03:03:57 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing backend version: 5e3a94445fa97d743b74ffa25d8df840bc52bb905638d545cf9ec1a47887a442
2025-08-11 03:03:57 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized XLA flags: e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
2025-08-11 03:03:57 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing XLA flags: 5e3a94445fa97d743b74ffa25d8df840bc52bb905638d545cf9ec1a47887a442
2025-08-11 03:03:57 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized compile_options: db5568d3f56ba09303aae50e9314169ac763aa31bc20b3410603aba6c2281c58
2025-08-11 03:03:57 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing compile_options: e7443f50567c9c4a20913dfecd398f364f51e9f5291a0128c1e99532bd262aa3
2025-08-11 03:03:57 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized accelerator_config: adf3a3c29eb7d20696fe2ec132130cb73467dd6a1d583cffe2cea2a15821ffb7
2025-08-11 03:03:57 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing accelerator_config: a192e68a20db14f6104279ea6c6fd8269b3eafce1e85e217c00585c16e228fdc
2025-08-11 03:03:57 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized compression: 0ea55c28f8014d8886b6248fe3da5d588f55c0823847a6b4579f1131b051b5e2
2025-08-11 03:03:57 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing compression: e41dc9006af8d2bf022d1a2bd2c56a8dc89cf4b118e7cb1c26a0eee03100c713
2025-08-11 03:03:57 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized custom_hook: e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
2025-08-11 03:03:57 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing custom_hook: e41dc9006af8d2bf022d1a2bd2c56a8dc89cf4b118e7cb1c26a0eee03100c713
2025-08-11 03:03:57 |    DEBUG | jax._src.compilation_cache | get_executable_and_time:217 | get_executable_and_time: cache is disabled/not initialized
2025-08-11 03:03:57 |    DEBUG | jax._src.compiler | log_persistent_cache_miss:111 | PERSISTENT COMPILATION CACHE MISS for 'jit_multiply' with key 'jit_multiply-e41dc9006af8d2bf022d1a2bd2c56a8dc89cf4b118e7cb1c26a0eee03100c713'
2025-08-11 03:03:57 |    DEBUG | jax._src.compiler | _cache_write:839 | Not writing persistent cache entry for 'jit_multiply' because it took < 1.00 seconds to compile (0.02s)
2025-08-11 03:03:57 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished XLA compilation of jit(multiply) in 0.019610167 sec
2025-08-11 03:03:57 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming broadcast_in_dim for pjit in 0.000186205 sec
2025-08-11 03:03:57 |    DEBUG | jax._src.interpreters.pxla | _cached_lowering_to_hlo:1865 | Compiling broadcast_in_dim with global shapes and types [ShapedArray(float32[])]. Argument mapping: (UnspecifiedValue,).
2025-08-11 03:03:57 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished jaxpr to MLIR module conversion jit(broadcast_in_dim) in 0.001841068 sec
2025-08-11 03:03:57 |    DEBUG | jax._src.compiler | get_compile_options:170 | get_compile_options: num_replicas=1 num_partitions=1 device_assignment=[[CudaDevice(id=0)]]
2025-08-11 03:03:57 |    DEBUG | jax._src.compiler | get_compile_options:252 | get_compile_options XLA-AutoFDO profile: using XLA-AutoFDO profile version -1
2025-08-11 03:03:57 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized computation: 7496311c8696c85f5886b6685b8dd5e5f9dd0a287e39b96331631f6881118eb9
2025-08-11 03:03:57 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing computation: 7496311c8696c85f5886b6685b8dd5e5f9dd0a287e39b96331631f6881118eb9
2025-08-11 03:03:57 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized jax_lib version: 276ac86581d06a6a2089de6284a136fe303d490a711d879f275cc9a55f1cd807
2025-08-11 03:03:57 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing jax_lib version: 2335b6513d333c42e165317e5a83f80b97c7f73f6625bbcda57913f76b6fb21b
2025-08-11 03:03:57 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized backend version: 965fea884eee98107b4cc08267fc24f6eec1bf25ce3878163cbf5d7ca546bfe8
2025-08-11 03:03:57 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing backend version: ee5529434fa94f853601c3f395695739310dd69a53fbfea645c308321323f101
2025-08-11 03:03:57 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized XLA flags: e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
2025-08-11 03:03:57 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing XLA flags: ee5529434fa94f853601c3f395695739310dd69a53fbfea645c308321323f101
2025-08-11 03:03:57 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized compile_options: fef916d5974b6568464ea5b06b679ef333699554cbfb8c72f470077db135754b
