2025-08-11 16:29:48 |     INFO | structformer_training | setup_logging:107 | ✅ Logging setup complete. Logs: logs/dry_structformer_only/training.log
2025-08-11 16:36:43 |    DEBUG | jax._src.compiler | get_compile_options:170 | get_compile_options: num_replicas=1 num_partitions=1 device_assignment=[[CudaDevice(id=0)]]
2025-08-11 16:36:43 |    DEBUG | jax._src.compiler | get_compile_options:252 | get_compile_options XLA-AutoFDO profile: using XLA-AutoFDO profile version -1
2025-08-11 16:36:43 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized computation: 311c78078f1a48e0e812f62f638bbcd6034e5a461b9038026186d56862a8b658
2025-08-11 16:36:43 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing computation: 311c78078f1a48e0e812f62f638bbcd6034e5a461b9038026186d56862a8b658
2025-08-11 16:36:43 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized jax_lib version: 276ac86581d06a6a2089de6284a136fe303d490a711d879f275cc9a55f1cd807
2025-08-11 16:36:43 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing jax_lib version: 8e6127c03dccc13a0c9ac53c3ce47fa086834addd313cb5091c31cec20edf28b
2025-08-11 16:36:43 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized backend version: 965fea884eee98107b4cc08267fc24f6eec1bf25ce3878163cbf5d7ca546bfe8
2025-08-11 16:36:43 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing backend version: fb9c3a8f6e537c8bee26605ab47d11bb0348f9137494c313bd28dd282f08fd18
2025-08-11 16:36:43 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized XLA flags: e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
2025-08-11 16:36:43 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing XLA flags: fb9c3a8f6e537c8bee26605ab47d11bb0348f9137494c313bd28dd282f08fd18
2025-08-11 16:36:43 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized compile_options: c8318b2ade61a9d1194ff6dd16fff0a0c960f412d62462f22ec145502192afb3
2025-08-11 16:36:43 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing compile_options: 25a2625bce807ee695fa19823d948028aeed237848e64e9813abbd5d48055ed9
2025-08-11 16:36:43 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized accelerator_config: 6ea7a336eab061155da62801f71f23e0fe0a20c3e4a54b0bc776e2746e59ab95
2025-08-11 16:36:43 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing accelerator_config: cb21283c784dec1acfbbc5eacb6b67aeea879e004fde49082f28a5ea66dbbf28
2025-08-11 16:36:43 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized compression: 0ea55c28f8014d8886b6248fe3da5d588f55c0823847a6b4579f1131b051b5e2
2025-08-11 16:36:43 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing compression: 5a16eef926aaec871b7e2f8072085702192558005c454e26e225dea9ac415c38
2025-08-11 16:36:43 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized custom_hook: e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
2025-08-11 16:36:43 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing custom_hook: 5a16eef926aaec871b7e2f8072085702192558005c454e26e225dea9ac415c38
2025-08-11 16:36:43 |    DEBUG | jax._src.compilation_cache | get_executable_and_time:217 | get_executable_and_time: cache is disabled/not initialized
2025-08-11 16:36:43 |    DEBUG | jax._src.compiler | log_persistent_cache_miss:111 | PERSISTENT COMPILATION CACHE MISS for 'jit_select_n' with key 'jit_select_n-5a16eef926aaec871b7e2f8072085702192558005c454e26e225dea9ac415c38'
2025-08-11 16:36:43 |    DEBUG | jax._src.compiler | _cache_write:839 | Not writing persistent cache entry for 'jit_select_n' because it took < 1.00 seconds to compile (0.03s)
2025-08-11 16:36:43 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished XLA compilation of jit(select_n) in 0.033782721 sec
2025-08-11 16:36:43 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming _broadcast_arrays for pjit in 0.000184298 sec
2025-08-11 16:36:43 |    DEBUG | jax._src.interpreters.pxla | _cached_lowering_to_hlo:1865 | Compiling _broadcast_arrays with global shapes and types [ShapedArray(int32[1,64])]. Argument mapping: (UnspecifiedValue,).
2025-08-11 16:36:43 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished jaxpr to MLIR module conversion jit(_broadcast_arrays) in 0.002272129 sec
2025-08-11 16:36:43 |    DEBUG | jax._src.compiler | get_compile_options:170 | get_compile_options: num_replicas=1 num_partitions=1 device_assignment=[[CudaDevice(id=0)]]
2025-08-11 16:36:43 |    DEBUG | jax._src.compiler | get_compile_options:252 | get_compile_options XLA-AutoFDO profile: using XLA-AutoFDO profile version -1
2025-08-11 16:36:43 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized computation: 464339b3e769025d4c70cad6d1e76d0ea1546a26a1d2b33aefd913fc6bcd3454
2025-08-11 16:36:43 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing computation: 464339b3e769025d4c70cad6d1e76d0ea1546a26a1d2b33aefd913fc6bcd3454
2025-08-11 16:36:43 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized jax_lib version: 276ac86581d06a6a2089de6284a136fe303d490a711d879f275cc9a55f1cd807
2025-08-11 16:36:43 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing jax_lib version: be78a7c1ea574ed19d7e1c85797308297f159fa6ec1354a068d223cc7db8b65a
2025-08-11 16:36:43 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized backend version: 965fea884eee98107b4cc08267fc24f6eec1bf25ce3878163cbf5d7ca546bfe8
2025-08-11 16:36:43 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing backend version: 3df92e2368f87bd8fe21190060f257a99f56fb311918efbfd549481a47bdfbd5
2025-08-11 16:36:43 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized XLA flags: e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
2025-08-11 16:36:43 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing XLA flags: 3df92e2368f87bd8fe21190060f257a99f56fb311918efbfd549481a47bdfbd5
2025-08-11 16:36:43 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized compile_options: 7293f326154e018f43b0a5f3343e67eb41a4a021ebab00717250b19abb661d1d
2025-08-11 16:36:43 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing compile_options: 6db712ed1332449d3ac5c925d8c95702be0bec7cf0b23cfff06c632fb1010d1d
2025-08-11 16:36:43 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized accelerator_config: 6ea7a336eab061155da62801f71f23e0fe0a20c3e4a54b0bc776e2746e59ab95
2025-08-11 16:36:43 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing accelerator_config: aff358cf7f5c87e203963989fd2b28b071dc4a01e7da2477809180e1b285c026
2025-08-11 16:36:43 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized compression: 0ea55c28f8014d8886b6248fe3da5d588f55c0823847a6b4579f1131b051b5e2
2025-08-11 16:36:43 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing compression: 5d16ffe2dbee3df7c6e327e5f9e75e8dd6065ecd7b125cdaa01ae8254908f649
2025-08-11 16:36:43 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized custom_hook: e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
2025-08-11 16:36:43 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing custom_hook: 5d16ffe2dbee3df7c6e327e5f9e75e8dd6065ecd7b125cdaa01ae8254908f649
2025-08-11 16:36:43 |    DEBUG | jax._src.compilation_cache | get_executable_and_time:217 | get_executable_and_time: cache is disabled/not initialized
2025-08-11 16:36:43 |    DEBUG | jax._src.compiler | log_persistent_cache_miss:111 | PERSISTENT COMPILATION CACHE MISS for 'jit__broadcast_arrays' with key 'jit__broadcast_arrays-5d16ffe2dbee3df7c6e327e5f9e75e8dd6065ecd7b125cdaa01ae8254908f649'
2025-08-11 16:36:43 |    DEBUG | jax._src.compiler | _cache_write:839 | Not writing persistent cache entry for 'jit__broadcast_arrays' because it took < 1.00 seconds to compile (0.01s)
2025-08-11 16:36:43 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished XLA compilation of jit(_broadcast_arrays) in 0.009772539 sec
2025-08-11 16:36:43 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming broadcast_in_dim for pjit in 0.000374317 sec
2025-08-11 16:36:43 |    DEBUG | jax._src.interpreters.pxla | _cached_lowering_to_hlo:1865 | Compiling broadcast_in_dim with global shapes and types [ShapedArray(int32[1,64])]. Argument mapping: (UnspecifiedValue,).
2025-08-11 16:36:43 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished jaxpr to MLIR module conversion jit(broadcast_in_dim) in 0.002303362 sec
2025-08-11 16:36:43 |    DEBUG | jax._src.compiler | get_compile_options:170 | get_compile_options: num_replicas=1 num_partitions=1 device_assignment=[[CudaDevice(id=0)]]
2025-08-11 16:36:43 |    DEBUG | jax._src.compiler | get_compile_options:252 | get_compile_options XLA-AutoFDO profile: using XLA-AutoFDO profile version -1
2025-08-11 16:36:43 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized computation: cdaf3057f9ad3971455afdd06318d7330306ec790e264e7fedd81112eecd174b
2025-08-11 16:36:43 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing computation: cdaf3057f9ad3971455afdd06318d7330306ec790e264e7fedd81112eecd174b
2025-08-11 16:36:43 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized jax_lib version: 276ac86581d06a6a2089de6284a136fe303d490a711d879f275cc9a55f1cd807
2025-08-11 16:36:43 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing jax_lib version: 2fe2733246d0fd77c31d004ae5e8fa84f1c7724763c0010b2ab553c278f23700
2025-08-11 16:36:43 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized backend version: 965fea884eee98107b4cc08267fc24f6eec1bf25ce3878163cbf5d7ca546bfe8
2025-08-11 16:36:43 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing backend version: 23763dbbaa4c3af6583ad5861c78d84ec75ff37c3a91e267e0365178ae647328
2025-08-11 16:36:43 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized XLA flags: e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
2025-08-11 16:36:43 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing XLA flags: 23763dbbaa4c3af6583ad5861c78d84ec75ff37c3a91e267e0365178ae647328
2025-08-11 16:36:43 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized compile_options: 7293f326154e018f43b0a5f3343e67eb41a4a021ebab00717250b19abb661d1d
2025-08-11 16:36:43 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing compile_options: d4becd1dfb8c9e8ad9f3aaa61599016649895f5371135dd983aa41265782b597
2025-08-11 16:36:43 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized accelerator_config: 6ea7a336eab061155da62801f71f23e0fe0a20c3e4a54b0bc776e2746e59ab95
2025-08-11 16:36:43 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing accelerator_config: 09f2c14476ad2a0fe30ed02fdf95a537d0c6dee0c3f036695fc3b59ac03e8c44
2025-08-11 16:36:43 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized compression: 0ea55c28f8014d8886b6248fe3da5d588f55c0823847a6b4579f1131b051b5e2
2025-08-11 16:36:43 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing compression: 46c47da63b6342af7a7269c43855e508e635eec3299b0701a87b83017e9f373d
2025-08-11 16:36:43 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized custom_hook: e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
2025-08-11 16:36:43 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing custom_hook: 46c47da63b6342af7a7269c43855e508e635eec3299b0701a87b83017e9f373d
2025-08-11 16:36:43 |    DEBUG | jax._src.compilation_cache | get_executable_and_time:217 | get_executable_and_time: cache is disabled/not initialized
2025-08-11 16:36:43 |    DEBUG | jax._src.compiler | log_persistent_cache_miss:111 | PERSISTENT COMPILATION CACHE MISS for 'jit_broadcast_in_dim' with key 'jit_broadcast_in_dim-46c47da63b6342af7a7269c43855e508e635eec3299b0701a87b83017e9f373d'
2025-08-11 16:36:43 |    DEBUG | jax._src.compiler | _cache_write:839 | Not writing persistent cache entry for 'jit_broadcast_in_dim' because it took < 1.00 seconds to compile (0.01s)
2025-08-11 16:36:43 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished XLA compilation of jit(broadcast_in_dim) in 0.009922266 sec
2025-08-11 16:36:43 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming gather for pjit in 0.000353813 sec
2025-08-11 16:36:43 |    DEBUG | jax._src.interpreters.pxla | _cached_lowering_to_hlo:1865 | Compiling gather with global shapes and types [ShapedArray(float32[50257,64]), ShapedArray(int32[1,64,1])]. Argument mapping: (UnspecifiedValue, UnspecifiedValue).
2025-08-11 16:36:43 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished jaxpr to MLIR module conversion jit(gather) in 0.002298832 sec
2025-08-11 16:36:43 |    DEBUG | jax._src.compiler | get_compile_options:170 | get_compile_options: num_replicas=1 num_partitions=1 device_assignment=[[CudaDevice(id=0)]]
2025-08-11 16:36:43 |    DEBUG | jax._src.compiler | get_compile_options:252 | get_compile_options XLA-AutoFDO profile: using XLA-AutoFDO profile version -1
2025-08-11 16:36:43 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized computation: 16469c8e1afada845b1679e0ea8e75f6062e94b03c9f32102b36215f081473c5
2025-08-11 16:36:43 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing computation: 16469c8e1afada845b1679e0ea8e75f6062e94b03c9f32102b36215f081473c5
2025-08-11 16:36:43 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized jax_lib version: 276ac86581d06a6a2089de6284a136fe303d490a711d879f275cc9a55f1cd807
2025-08-11 16:36:43 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing jax_lib version: faa1a626c0a15bda9c285d34246b8897e7faa281b45a2c95a5e0e6cb9174f6dd
2025-08-11 16:36:43 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized backend version: 965fea884eee98107b4cc08267fc24f6eec1bf25ce3878163cbf5d7ca546bfe8
2025-08-11 16:36:43 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing backend version: 205e4c60f83e5b2f2eb4a0b8e505e9356c71a4ae88eb0a7bc6abb066e25808f7
2025-08-11 16:36:43 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized XLA flags: e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
2025-08-11 16:36:43 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing XLA flags: 205e4c60f83e5b2f2eb4a0b8e505e9356c71a4ae88eb0a7bc6abb066e25808f7
2025-08-11 16:36:43 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized compile_options: 74feed591061bf7000606f7d534a05a4c69546ca0b79950ab67fb14700f5ade2
2025-08-11 16:36:43 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing compile_options: 376f85402977b49eb86f137f89231b6afa5cbc12e9177778f441a6b441e02956
2025-08-11 16:36:43 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized accelerator_config: 6ea7a336eab061155da62801f71f23e0fe0a20c3e4a54b0bc776e2746e59ab95
2025-08-11 16:36:43 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing accelerator_config: 771a4f0fd6ec41bb689678a5522c4b50eb1f6ebdd903599b0c96feeebe6a9131
2025-08-11 16:36:43 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized compression: 0ea55c28f8014d8886b6248fe3da5d588f55c0823847a6b4579f1131b051b5e2
2025-08-11 16:36:43 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing compression: a72786cabf272408db325e2b9fd2ce762cbd02fe90590e4eb6dc71f316bfa787
2025-08-11 16:36:43 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized custom_hook: e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
2025-08-11 16:36:43 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing custom_hook: a72786cabf272408db325e2b9fd2ce762cbd02fe90590e4eb6dc71f316bfa787
2025-08-11 16:36:43 |    DEBUG | jax._src.compilation_cache | get_executable_and_time:217 | get_executable_and_time: cache is disabled/not initialized
2025-08-11 16:36:43 |    DEBUG | jax._src.compiler | log_persistent_cache_miss:111 | PERSISTENT COMPILATION CACHE MISS for 'jit_gather' with key 'jit_gather-a72786cabf272408db325e2b9fd2ce762cbd02fe90590e4eb6dc71f316bfa787'
2025-08-11 16:36:43 |    DEBUG | jax._src.compiler | _cache_write:839 | Not writing persistent cache entry for 'jit_gather' because it took < 1.00 seconds to compile (0.03s)
2025-08-11 16:36:43 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished XLA compilation of jit(gather) in 0.036399841 sec
2025-08-11 16:36:43 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming broadcast_in_dim for pjit in 0.000477314 sec
2025-08-11 16:36:43 |    DEBUG | jax._src.interpreters.pxla | _cached_lowering_to_hlo:1865 | Compiling broadcast_in_dim with global shapes and types [ShapedArray(float32[1,64,64])]. Argument mapping: (UnspecifiedValue,).
2025-08-11 16:36:43 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished jaxpr to MLIR module conversion jit(broadcast_in_dim) in 0.002201557 sec
